,"interview_id,",word_idx,word,label
14369,MBY006606,19824,Southern,B-LOC
14370,MBY006606,19825,New,I-LOC
14371,MBY006606,19826,Mexico,I-LOC
14372,MBY006606,20160,Sanchez,I-PER
14373,MBY006606,20205,Southern,B-LOC
14374,MBY006606,20206,New,I-LOC
14375,MBY006606,20207,Mexico,I-LOC
14376,MBY006606,20215,Southeast,B-LOC
14377,MBY006606,20222,Mexican,B-MISC
14378,MBY006606,20223,Americans,I-MISC
14379,MBY006606,20591,Southeastern,B-LOC
14380,MBY006606,20592,New,I-LOC
14381,MBY006606,20593,Mexico,I-LOC
14382,MBY006606,20596,Latinos,B-MISC
14383,MBY006606,20726,Latina,B-MISC
14384,MBY006606,20730,Chaves,B-LOC
14385,MBY006606,20731,County,I-LOC
14386,MBY006606,20773,Latino,B-MISC
14387,MBY006606,20776,Jose,B-PER
14388,MBY006606,20777,Armas,I-PER
14389,MBY006606,20783,Frank,B-PER
14390,MBY006606,20784,Sanchez,I-PER
14391,MBY006606,20786,Barbara,B-PER
14392,MBY006606,20787,Perea-Casey,I-PER
14393,MBY006606,20789,Vicente,B-PER
14394,MBY006606,20871,Mario,B-PER
14395,MBY006606,20872,Chavez,I-PER
14396,MBY006606,20922,Chaves,B-LOC
14397,MBY006606,20923,County,I-LOC
14398,MBY006606,20927,Barbara,B-PER
14399,MBY006606,20928,Perea-Casey,I-PER
14400,MBY006606,21040,Latinos,B-MISC
14401,MBY006606,21104,Mexican,B-MISC
14402,MBY006606,21105,Americans,I-MISC
14403,MBY006606,21204,Latino,B-MISC
14404,MBY006606,21302,Latino,B-MISC
14405,MBY006606,21350,Vicente,B-PER
14406,MBY006606,21351,Gallegos,I-PER
14407,MBY006606,21358,Curry,B-LOC
14408,MBY006606,21359,County,I-LOC
14409,MBY006606,21413,Sanchez,I-PER
14410,MBY006606,21705,Latinos,B-MISC
14411,MBY006606,21844,Latino,B-MISC
14412,MBY006606,21851,Curry,B-LOC
14413,MBY006606,21852,County,I-LOC
14414,MBY006606,21953,Latino,B-MISC
14415,MBY006606,21957,Chaves,B-LOC
14416,MBY006606,21958,County,I-LOC
14417,MBY006606,21968,Eddy,B-LOC
14418,MBY006606,21969,County,I-LOC
14419,MBY006606,22099,Silver,B-LOC
14420,MBY006606,22100,City,I-LOC
14421,MBY006606,22107,Grant,B-LOC
14422,MBY006606,22108,County,I-LOC
14423,MBY006606,22126,Latino,B-MISC
14424,MBY006606,22316,Armas,I-PER
14425,MBY006606,22324,Sanchez,I-PER
14426,MBY006606,22461,New,B-LOC
14427,MBY006606,22462,Mexico,I-LOC
14428,MBY006606,22571,Roswell,B-LOC
14429,MBY006606,22813,Latino,B-MISC
14430,MBY006606,22832,Armas,I-PER
14431,MBY006606,22851,New,B-LOC
14432,MBY006606,22852,Mexico,I-LOC
14433,MBY006606,23026,Sanchez,I-PER
14434,MBY006606,23029,Armas,I-PER
14435,MBY006606,23192,Artesia,B-LOC
14436,MBY006606,23447,Sanchez,I-PER
14437,MBY006606,23681,All,B-ORG
14438,MBY006606,23682,Indian,I-ORG
14439,MBY006606,23683,Pueblo,I-ORG
14440,MBY006606,23684,Council,I-ORG
14441,MBY006606,23687,Navajo,B-MISC
14442,MBY006606,23691,GI,B-ORG
14443,MBY006606,23692,Forum,I-ORG
14444,MBY006606,23829,Sanchez,I-PER
14445,MBY006606,23834,Artesia,B-LOC
14446,MBY006606,23836,Artesia,B-LOC
14447,MBY006606,24092,Mexican,B-MISC
14448,MBY006606,24093,American,I-MISC
14449,MBY006606,24097,African-Americans,B-MISC
14450,MBY006606,24102,Anglos,B-MISC
14451,MBY006606,24327,Sanchez,I-PER
14452,MBY006606,24335,Ramon,B-PER
14453,MBY006606,24336,Hernandez,I-PER
14454,MBY006606,24888,Mexican,B-MISC
14455,MBY006606,24889,American,I-MISC
14456,MBY006606,24893,Anglo,B-MISC
14457,MBY006606,24895,Sanchez,I-PER
14458,MBY006606,24923,Anglo,B-MISC
14459,MBY006606,25624,Latinos,B-MISC
14460,MBY006606,25699,Latino,B-MISC
14461,MBY006606,25709,Artesia.Jose,B-LOC
14462,MBY006606,25710,Armas,I-PER
14463,MBY006606,25716,Frank,B-PER
14464,MBY006606,25717,Sanchez,I-PER
14465,MBY006606,25719,Danny,B-PER
14466,MBY006606,25720,Reyes,I-PER
14467,MBY006606,25924,Ernest,B-PER
14468,MBY006606,25925,Thompson,I-PER
14469,MBY006606,26057,Latino,B-MISC
14470,MBY006606,26060,Artesia,B-LOC
14471,MBY006606,26138,Armas,I-PER
14472,MBY006606,26149,Frank,B-PER
14473,MBY006606,26472,Frank,B-PER
14474,MBY006606,26473,Sanchez,I-PER
14475,MBY006606,27376,Armas,I-PER
14476,MBY006606,27496,Frank,B-PER
14477,MBY006606,27497,Sanchez,I-PER
14478,MBY006606,28245,Armas,I-PER
14479,MBY006606,28643,Frank,B-PER
14480,MBY006606,28644,Sanchez,I-PER
14481,MBY006606,28730,Southwest,B-LOC
14482,MBY006606,29586,Armas,I-PER
14483,MBY006606,29606,Frank,B-PER
14484,MBY006606,29852,Frank,B-PER
14485,MBY006606,29853,Sanchez,I-PER
14486,MBY006606,30001,New-Mexicans,B-MISC
14487,MBY006606,30109,Hilda,B-PER
14488,MBY006606,30368,Armas,I-PER
14489,MBY006606,30397,Frank,B-PER
14490,MBY006606,30398,Sanchez,I-PER
14491,MBY006606,30401,Armas,I-PER
14492,MBY006606,30432,Sanchez,I-PER
14493,MBY006606,30450,United,B-MISC
14494,MBY006606,30451,States,I-MISC
14495,MBY006606,30452,Open,I-MISC
14496,MBY006606,30460,Anglo,B-MISC
14497,MBY006606,31001,Roswell,B-ORG
14498,MBY006606,31002,High,I-ORG
14499,MBY006606,31003,School,I-ORG
14500,MBY006606,31019,Armas,I-PER
14501,MBY006606,31022,Sanchez,I-PER
14502,MBY006606,31257,Armas,I-PER
14503,MBY006606,31264,Sanchez,I-PER
14504,MBY006606,31271,Armas,I-PER
14505,MBY006606,31390,Frank,B-PER
14506,MBY006606,31524,Sanchez,I-PER
14507,MBY006606,31532,Jose,B-PER
14508,MBY006606,31554,Chicano,B-ORG
14509,MBY006606,31555,Youth,I-ORG
14510,MBY006606,31556,Association,I-ORG
14511,MBY006606,31716,Armas,I-PER
14512,MBY006606,31719,Sanchez,I-PER
14513,MBY006607,0,Henry,B-PER
14514,MBY006607,5,Henry,B-PER
14515,MBY006607,6,Real,I-PER
14516,MBY006607,82,Albuquerque,B-LOC
14517,MBY006607,84,New,B-LOC
14518,MBY006607,85,Mexico,I-LOC
14519,MBY006607,119,Joseph.Joseph,B-PER
14520,MBY006607,124,Joseph,B-PER
14521,MBY006607,125,John,I-PER
14522,MBY006607,126,Alfaro,I-PER
14523,MBY006607,244,Albuquerque,B-LOC
14524,MBY006607,246,New,B-LOC
14525,MBY006607,247,Mexico,I-LOC
14526,MBY006607,282,Henry,B-PER
14527,MBY006607,283,Real,I-PER
14528,MBY006607,420,Joseph,B-PER
14529,MBY006607,424,Albuquerque.Henry,B-LOC
14530,MBY006607,433,Joseph,B-PER
14531,MBY006607,440,Albuquerque,B-LOC
14532,MBY006607,446,Joseph,B-PER
14533,MBY006607,459,Joseph,B-PER
14534,MBY006607,500,Joseph,B-PER
14535,MBY006607,516,South,B-LOC
14536,MBY006607,517,Valley,I-LOC
14537,MBY006607,1044,Joseph,B-PER
14538,MBY006607,1065,Joseph,B-PER
14539,MBY006607,1070,Norma,B-PER
14540,MBY006607,1071,Alfaro,I-PER
14541,MBY006607,1198,Chavez,B-PER
14542,MBY006607,1224,John,B-PER
14543,MBY006607,1225,Alfaro.Henry,I-PER
14544,MBY006607,1275,Joseph,B-PER
14545,MBY006607,1282,North,B-LOC
14546,MBY006607,1283,Valley,I-LOC
14547,MBY006607,1294,East,B-LOC
14548,MBY006607,1295,Mountains.Henry,I-LOC
14549,MBY006607,1311,Joseph,B-PER
14550,MBY006607,1331,Joseph,B-PER
14551,MBY006607,1568,Amber,B-PER
14552,MBY006607,1569,Alfaro,I-PER
14553,MBY006607,1596,Elijah,B-PER
14554,MBY006607,1597,Alfaro,I-PER
14555,MBY006607,1668,Joseph,B-PER
14556,MBY006607,1678,Joseph,B-PER
14557,MBY006607,1685,Yvette,B-PER
14558,MBY006607,1686,Chavez,I-PER
14559,MBY006607,1909,Joseph,B-PER
14560,MBY006607,2292,Joseph,B-PER
14561,MBY006607,2360,Natalie,B-PER
14562,MBY006607,2466,Joseph,B-PER
14563,MBY006607,2836,Joseph,B-PER
14564,MBY006607,3077,Joseph,B-PER
14565,MBY006607,3432,Joseph,B-PER
14566,MBY006607,3884,Joseph,B-PER
14567,MBY006607,3942,Elijah,B-PER
14568,MBY006607,3972,Joseph,B-PER
14569,MBY006607,4818,Joseph,B-PER
14570,MBY006607,4827,Valley,B-LOC
14571,MBY006607,5082,Athesco,B-LOC
14572,MBY006607,5084,Joseph,B-PER
14573,MBY006607,5827,DJ,B-PER
14574,MBY006607,5828,Lopez,I-PER
14575,MBY006607,5830,Daniel,B-PER
14576,MBY006607,5831,Martinez,I-PER
14577,MBY006607,5833,Adam,B-PER
14578,MBY006607,5834,Martinez,I-PER
14579,MBY006607,5836,Paul,B-PER
14580,MBY006607,5837,Arcilla,I-PER
14581,MBY006607,5839,Randy,B-PER
14582,MBY006607,5840,Castillo,I-PER
14583,MBY006607,5842,Joe,B-PER
14584,MBY006607,5843,Dabney,I-PER
14585,MBY006607,6036,Lewis,B-PER
14586,MBY006607,6037,Basera.Henry,I-LOC
14587,MBY006607,6048,Joseph,B-PER
14588,MBY006607,6060,Joseph,B-PER
14589,MBY006607,6062,Daniel,B-PER
14590,MBY006607,6063,Chavez,I-PER
14591,MBY006607,6199,Steve,B-PER
14592,MBY006607,6200,Chavez,I-PER
14593,MBY006607,6231,Leo,B-PER
14594,MBY006607,6232,Chavez,I-PER
14595,MBY006607,6346,David,B-PER
14596,MBY006607,6347,Chavez,I-PER
14597,MBY006607,6541,Joseph,B-PER
14598,MBY006607,6627,John,B-PER
14599,MBY006607,6628,Adams,I-PER
14600,MBY006607,7272,BB,B-MISC
14601,MBY006607,7355,Joseph,B-PER
14602,MBY006607,7368,Patricia,B-PER
14603,MBY006607,7392,Joseph,B-PER
14604,MBY006607,7917,Joseph,B-PER
14605,MBY006607,8329,Joseph,B-PER
14606,MBY006607,8500,Elijah,B-PER
14607,MBY006607,8599,Joseph,B-PER
14608,MBY006607,8619,Security,I-MISC
14609,MBY006607,8650,Joseph,B-PER
14610,MBY006607,8655,U,B-ORG
14611,MBY006607,8656,&,I-ORG
14612,MBY006607,8657,M,I-ORG
14613,MBY006607,9044,First,B-LOC
14614,MBY006607,9045,Choice,I-LOC
14615,MBY006607,9054,Gonzales,B-LOC
14616,MBY006607,9079,Joseph,B-PER
14617,MBY006607,9417,Joseph,B-PER
14618,MBY006607,9878,Joseph,B-PER
14619,MBY006607,10454,Joseph,B-PER
14620,MBY006607,10847,Elijah,B-PER
14621,MBY006607,11712,Joseph,B-PER
14622,MBY006607,12146,Joseph,B-PER
14623,MBY006607,13030,Valley,B-LOC
14624,MBY006607,13156,West,B-LOC
14625,MBY006607,13157,side,I-LOC
14626,MBY006607,13164,Valley,B-LOC
14627,MBY006607,13177,Henry,B-PER
14628,MBY006607,13319,Joseph,B-PER
14629,MBY006607,14290,Joseph,B-PER
14630,MBY006607,15289,Natalie,B-PER
14631,MBY006607,15382,Joseph,B-PER
14632,MBY006607,15438,Johnny,B-PER
14633,MBY006607,15491,Stephanie,B-PER
14634,MBY006607,15987,Nelson,B-ORG
14635,MBY006607,15988,'s,I-ORG
14636,MBY006607,15989,Meats,I-ORG
14637,MBY006607,16149,West,B-LOC
14638,MBY006607,16154,Valley,B-LOC
14639,MBY006607,16213,Joseph,B-PER
14640,MBY006607,16229,Joseph,B-PER
14641,MBY006607,16370,Larry,B-PER
14642,MBY006607,16371,Nelson,I-PER
14643,MBY006607,16970,Joseph,B-PER
14644,MBY006607,17176,Joseph,B-PER
14645,MBY006607,17183,Tommy,B-PER
14646,MBY006607,17535,Joseph,B-PER
14647,MBY006607,18381,Joseph,B-PER
14648,MBY006607,18388,Joseph,B-PER
14649,MBY006607,18837,Joseph,B-PER
14650,MBY006607,18868,USDA,B-ORG
14651,MBY006607,19203,Swiss,B-MISC
14652,MBY006607,19607,Joseph,B-PER
14653,MBY006607,20160,Joseph,B-PER
14654,MBY006607,20165,Don,B-PER
14655,MBY006607,20166,Bustos,I-PER
14656,MBY006607,20261,Espanola,B-LOC
14657,MBY006607,20262,Santa,I-LOC
14658,MBY006607,20263,Cruz,I-LOC
14659,MBY006607,20264,Farm,I-LOC
14660,MBY006607,20562,La,B-ORG
14661,MBY006607,20563,Plazita,I-ORG
14662,MBY006607,20689,Valle,B-PER
14663,MBY006607,20690,Encantado,I-PER
14664,MBY006607,20754,Agri-Cultura,B-ORG
14665,MBY006607,20976,Joseph,B-PER
14666,MBY006607,21225,Joseph,B-PER
14667,MBY006607,22025,Joseph,B-PER
14668,MBY006607,22687,Henry,B-PER
14669,MBY006607,22815,Joseph,B-PER
14670,MBY006607,22824,Henry,B-PER
14671,MBY006607,22829,Joseph,B-PER
14672,MBY006610,0,Eloise,B-PER
14673,MBY006610,1,Serna,I-PER
14674,MBY006610,9,Eloise,B-PER
14675,MBY006610,10,Serna,I-PER
14676,MBY006610,100,Albuquerque,B-LOC
14677,MBY006610,102,New,B-LOC
14678,MBY006610,103,Mexico,I-LOC
14679,MBY006610,112,Patricio,B-PER
14680,MBY006610,117,Anna.Anna,B-PER
14681,MBY006610,118,Alicia,I-PER
14682,MBY006610,119,Serna,I-PER
14683,MBY006610,124,Anna,B-PER
14684,MBY006610,125,Alicia,I-PER
14685,MBY006610,126,Serna,I-PER
14686,MBY006610,285,Albuquerque,B-LOC
14687,MBY006610,287,New,B-LOC
14688,MBY006610,288,Mexico,I-LOC
14689,MBY006610,300,Serna,I-PER
14690,MBY006610,305,Patricio,B-PER
14691,MBY006610,306,Serna,I-PER
14692,MBY006610,423,Albuquerque,B-LOC
14693,MBY006610,425,New,B-LOC
14694,MBY006610,426,Mexico,I-LOC
14695,MBY006610,438,Alicia,I-PER
14696,MBY006610,439,Serna,I-PER
14697,MBY006610,458,National,B-ORG
14698,MBY006610,459,Hispanic,I-ORG
14699,MBY006610,460,Cultural,I-ORG
14700,MBY006610,461,Center,I-ORG
14701,MBY006610,471,Hispanics,B-MISC
14702,MBY006610,867,Anna,B-PER
14703,MBY006610,868,Alicia,I-PER
14704,MBY006610,869,Serna,I-PER
14705,MBY006610,900,Santa,B-LOC
14706,MBY006610,901,Fe,I-LOC
14707,MBY006610,905,Patricio,B-PER
14708,MBY006610,906,Serna,I-PER
14709,MBY006610,908,Eloise,B-PER
14710,MBY006610,909,Serna,I-PER
14711,MBY006610,978,Albuquerque,B-LOC
14712,MBY006610,1026,University,B-ORG
14713,MBY006610,1027,of,I-ORG
14714,MBY006610,1028,New,I-ORG
14715,MBY006610,1029,Mexico,I-ORG
14716,MBY006610,1035,and,I-ORG
14717,MBY006610,1036,Linguistic,I-MISC
14718,MBY006610,1037,Anthropology,I-ORG
14719,MBY006610,1039,Chicano,B-MISC
14720,MBY006610,1040,Studies,I-ORG
14721,MBY006610,1388,Serna,I-PER
14722,MBY006610,1393,Eloise,B-PER
14723,MBY006610,1394,A.,I-PER
14724,MBY006610,1395,Serna,I-PER
14725,MBY006610,1398,Eloisa,B-PER
14726,MBY006610,1399,Adeltias,I-PER
14727,MBY006610,1400,Armijo,I-PER
14728,MBY006610,1404,Juan,B-PER
14729,MBY006610,1405,Gilberto,I-PER
14730,MBY006610,1406,Armijo,I-PER
14731,MBY006610,1408,Antonia,B-PER
14732,MBY006610,1414,Pecos,B-LOC
14733,MBY006610,1416,New,B-LOC
14734,MBY006610,1417,Mexico,I-LOC
14735,MBY006610,1859,Guest,B-LOC
14736,MBY006610,1860,Ranch,I-LOC
14737,MBY006610,1862,Cowles,B-LOC
14738,MBY006610,1864,New,B-LOC
14739,MBY006610,1865,Mexico,I-LOC
14740,MBY006610,1867,Pecos,B-LOC
14741,MBY006610,2006,Guest,B-LOC
14742,MBY006610,2007,Ranch,I-LOC
14743,MBY006610,2012,Guest,B-LOC
14744,MBY006610,2013,Ranch,I-LOC
14745,MBY006610,2027,Oppenheimers,B-PER
14746,MBY006610,2029,Los,B-LOC
14747,MBY006610,2030,Alamos,I-LOC
14748,MBY006610,2032,New,B-LOC
14749,MBY006610,2033,Mexico,I-LOC
14750,MBY006610,2280,Serna,I-PER
14751,MBY006610,2298,English,B-MISC
14752,MBY006610,2472,Spanish,B-MISC
14753,MBY006610,2477,English,B-MISC
14754,MBY006610,2573,Montgomery,B-ORG
14755,MBY006610,2574,Ward,I-ORG
14756,MBY006610,2761,Catholics,B-MISC
14757,MBY006610,2820,Lent,B-LOC
14758,MBY006610,2832,Lent,B-LOC
14759,MBY006610,3141,Serna,I-PER
14760,MBY006610,3145,Patricio,B-PER
14761,MBY006610,3301,John,B-PER
14762,MBY006610,3307,Elena,B-PER
14763,MBY006610,3314,Texas,B-LOC
14764,MBY006610,3316,Anna,B-PER
14765,MBY006610,3414,Grace,B-PER
14766,MBY006610,3428,John,B-PER
14767,MBY006610,3496,Anna,B-PER
14768,MBY006610,3513,Dad.Anna,B-PER
14769,MBY006610,3514,Alicia,I-PER
14770,MBY006610,3515,Serna,I-PER
14771,MBY006610,3845,Patricio,B-PER
14772,MBY006610,3846,Serna,I-PER
14773,MBY006610,3857,Anna,B-PER
14774,MBY006610,4080,Rosalie,B-PER
14775,MBY006610,4155,Pablo,B-PER
14776,MBY006610,4156,Serna,I-PER
14777,MBY006610,4452,Rosalie,B-PER
14778,MBY006610,4779,Serna,I-PER
14779,MBY006610,5215,Pablo,B-PER
14780,MBY006610,5216,Serna,I-PER
14781,MBY006610,5434,Serna,I-PER
14782,MBY006610,5650,Reserve,B-LOC
14783,MBY006610,5652,New,B-LOC
14784,MBY006610,5653,Mexico,I-LOC
14785,MBY006610,5662,Southwestern,B-MISC
14786,MBY006610,5665,New,B-LOC
14787,MBY006610,5666,Mexico,I-LOC
14788,MBY006610,5671,Gila,B-LOC
14789,MBY006610,5672,National,I-LOC
14790,MBY006610,5673,Forest,I-LOC
14791,MBY006610,5921,Rosalie,B-PER
14792,MBY006610,6237,Serna,I-PER
14793,MBY006610,6261,English,B-MISC
14794,MBY006610,6275,English,B-MISC
14795,MBY006610,6284,Spanish,B-MISC
14796,MBY006610,6289,English,B-MISC
14797,MBY006610,6565,Serna,I-PER
14798,MBY006610,6577,Isabel,B-PER
14799,MBY006610,6601,Norman,B-PER
14800,MBY006610,6602,Vincent,I-PER
14801,MBY006610,6603,Peale,I-PER
14802,MBY006610,6606,The,B-MISC
14803,MBY006610,6607,Power,I-MISC
14804,MBY006610,6608,of,I-MISC
14805,MBY006610,6609,Positive,I-MISC
14806,MBY006610,6610,Thinking,I-MISC
14807,MBY006610,6614,Napoleon,B-PER
14808,MBY006610,6615,Hill,I-PER
14809,MBY006610,6932,Pat,B-PER
14810,MBY006610,7263,Reserve,B-ORG
14811,MBY006610,7273,Serna,I-PER
14812,MBY006610,7280,Bob,B-PER
14813,MBY006610,7281,Kirsch,I-PER
14814,MBY006610,7288,Pat,B-PER
14815,MBY006610,7487,Bob,I-PER
14816,MBY006610,7685,College,B-ORG
14817,MBY006610,7686,of,I-ORG
14818,MBY006610,7687,St.,I-ORG
14819,MBY006610,7688,Joseph,I-ORG
14820,MBY006610,7691,Rio,B-LOC
14821,MBY006610,7692,Grande,I-LOC
14822,MBY006610,7825,Sister,B-PER
14823,MBY006610,7826,Viatora,I-PER
14824,MBY006610,7840,Reserve,B-LOC
14825,MBY006610,7842,New,B-LOC
14826,MBY006610,7843,Mexico,I-LOC
14827,MBY006610,7915,Pat,B-PER
14828,MBY006610,7916,Serna,I-PER
14829,MBY006610,8019,St,B-LOC
14830,MBY006610,8020,.,I-LOC
14831,MBY006610,8072,Joseph,B-PER
14832,MBY006610,8085,Bob,I-PER
14833,MBY006610,8094,Pat,B-PER
14834,MBY006610,8263,Father,B-PER
14835,MBY006610,8264,Bob,I-PER
14836,MBY006610,8318,Serna,I-PER
14837,MBY006610,8329,Albuquerque,B-LOC
14838,MBY006610,8453,Hispanic,B-MISC
14839,MBY006610,8459,New,B-LOC
14840,MBY006610,8460,Mexico,I-LOC
14841,MBY006610,8650,Gila,B-LOC
14842,MBY006610,8651,National,I-LOC
14843,MBY006610,8652,Forest,I-LOC
14844,MBY006610,8930,Reserve,B-LOC
14845,MBY006610,8932,Silver,B-LOC
14846,MBY006610,8933,City,I-LOC
14847,MBY006610,9129,Wilson,B-PER
14848,MBY006610,9130,Kelly,I-PER
14849,MBY006610,9138,Silver,B-LOC
14850,MBY006610,9139,City,I-LOC
14851,MBY006610,9146,Trailway,B-ORG
14852,MBY006610,9273,El,B-LOC
14853,MBY006610,9274,Paso,I-LOC
14854,MBY006610,9392,Fort,B-LOC
14855,MBY006610,9393,Polk,I-LOC
14856,MBY006610,9395,Louisiana,B-LOC
14857,MBY006610,9453,Fort,B-LOC
14858,MBY006610,9454,Devens,I-LOC
14859,MBY006610,9456,Massachusetts,B-LOC
14860,MBY006610,9468,Washington,B-LOC
14861,MBY006610,9573,Anna,B-PER
14862,MBY006610,9574,Alicia,I-PER
14863,MBY006610,9575,Serna,I-PER
14864,MBY006610,9710,Serna,I-PER
14865,MBY006610,9713,Alicia,I-PER
14866,MBY006610,9714,Serna,I-PER
14867,MBY006610,9723,Serna,I-PER
14868,MBY006610,9726,Alicia,I-PER
14869,MBY006610,9727,Serna,I-PER
14870,MBY006610,10034,Patricio,B-PER
14871,MBY006610,10035,Serna,I-PER
14872,MBY006610,10218,Father,B-PER
14873,MBY006610,10219,Bob,I-PER
14874,MBY006610,10415,Alicia,I-PER
14875,MBY006610,10416,Serna,I-PER
14876,MBY006610,10445,Patricio,B-PER
14877,MBY006610,10446,Serna,I-PER
14878,MBY006610,10461,Reserve,B-ORG
14879,MBY006610,10467,Forest,B-ORG
14880,MBY006610,10468,Service,I-ORG
14881,MBY006610,10743,Alicia,I-PER
14882,MBY006610,10744,Serna,I-PER
14883,MBY006610,10926,Patricio,B-PER
14884,MBY006610,10927,Serna,I-PER
14885,MBY006610,11634,Ford,B-ORG
14886,MBY006610,11635,Foundation,I-ORG
14887,MBY006610,11638,University,B-ORG
14888,MBY006610,11639,of,I-ORG
14889,MBY006610,11640,Denver,I-ORG
14890,MBY006610,11650,Hispanic,B-MISC
14891,MBY006610,11654,Southwest,B-LOC
14892,MBY006610,11907,Serna,I-PER
14893,MBY006610,11911,University,B-ORG
14894,MBY006610,11912,of,I-ORG
14895,MBY006610,11913,Denver,I-ORG
14896,MBY006610,12204,GI,B-MISC
14897,MBY006610,12205,Bill,I-MISC
14898,MBY006610,12275,Hispanic,B-MISC
14899,MBY006610,12323,Hispanics,B-MISC
14900,MBY006610,12429,Harvard,B-ORG
14901,MBY006610,12430,Law,I-ORG
14902,MBY006610,12431,School,I-ORG
14903,MBY006610,12435,of,I-MISC
14904,MBY006610,12436,Law,I-MISC
14905,MBY006610,12564,Harvard,B-ORG
14906,MBY006610,12788,Pero,B-PER
14907,MBY006610,12971,God,B-PER
14908,MBY006610,12980,Serna,I-PER
14909,MBY006610,13416,College,B-ORG
14910,MBY006610,13417,of,I-ORG
14911,MBY006610,13418,Saint,I-ORG
14912,MBY006610,13419,Joseph,I-ORG
14913,MBY006610,13422,Rio,B-LOC
14914,MBY006610,13423,Grande,I-LOC
14915,MBY006610,13738,Anna,B-PER
14916,MBY006610,13739,Alicia,I-PER
14917,MBY006610,13740,Serna,I-PER
14918,MBY006610,13744,Spanish,B-MISC
14919,MBY006610,13852,Spanish,B-MISC
14920,MBY006610,13873,Elena,B-PER
14921,MBY006610,13876,Spanish,B-MISC
14922,MBY006610,13878,Patricio,B-PER
14923,MBY006610,13879,Serna,I-PER
14924,MBY006610,14075,Spanish,B-MISC
14925,MBY006610,14246,Elena,B-PER
14926,MBY006610,14253,Alicia,I-PER
14927,MBY006610,14254,Serna,I-PER
14928,MBY006610,14440,Patricio,B-PER
14929,MBY006610,14441,Serna,I-PER
14930,MBY006610,14450,Alicia,I-PER
14931,MBY006610,14451,Serna,I-PER
14932,MBY006610,14462,Serna,I-PER
14933,MBY006610,14634,Spanish,B-MISC
14934,MBY006610,14638,Alicia,I-PER
14935,MBY006610,14639,Serna,I-PER
14936,MBY006610,14645,Serna,I-PER
14937,MBY006610,14676,Alicia,I-PER
14938,MBY006610,14677,Serna,I-PER
14939,MBY006610,15136,Spanish.Patricio,B-MISC
14940,MBY006610,15137,Serna,I-PER
14941,MBY006610,15142,Serna,I-PER
14942,MBY006610,15147,Alicia,I-PER
14943,MBY006610,15148,Serna,I-PER
14944,MBY006610,15157,Serna,I-PER
14945,MBY006610,15160,Serna,I-PER
14946,MBY006610,15164,Alicia,I-PER
14947,MBY006610,15165,Serna,I-PER
14948,MBY006610,15396,Serna,I-PER
14949,MBY006610,15399,Alicia,I-PER
14950,MBY006610,15400,Serna,I-PER
14951,MBY006610,15412,Serna,I-PER
14952,MBY006610,15673,Harvard,B-ORG
14953,MBY006610,15680,Washington,B-LOC
14954,MBY006610,15681,D.C.,I-LOC
14955,MBY006610,15685,Raymond,B-PER
14956,MBY006610,15686,Telles,I-PER
14957,MBY006610,15804,Hispanic,B-MISC
14958,MBY006610,15807,El,B-LOC
14959,MBY006610,15808,Paso,I-LOC
14960,MBY006610,15813,Costa,B-LOC
14961,MBY006610,15814,Rica,I-LOC
14962,MBY006610,15818,Kennedy,B-PER
14963,MBY006610,15825,EEOC,B-ORG
14964,MBY006610,15831,Serna,I-PER
14965,MBY006610,15835,Washington,B-LOC
14966,MBY006610,15845,Catholic,B-ORG
14967,MBY006610,15846,University,I-ORG
14968,MBY006610,15847,School,I-ORG
14969,MBY006610,15848,of,I-ORG
14970,MBY006610,15849,Law,I-ORG
14971,MBY006610,15851,Georgetown,B-ORG
14972,MBY006610,15852,University,I-ORG
14973,MBY006610,15853,School,I-ORG
14974,MBY006610,15854,of,I-ORG
14975,MBY006610,15855,Law,I-ORG
14976,MBY006610,16145,New,B-LOC
14977,MBY006610,16146,Mexico,I-LOC
14978,MBY006610,16157,Toney,B-PER
14979,MBY006610,16158,Anaya,I-PER
14980,MBY006610,16160,Hispanic,B-MISC
14981,MBY006610,16278,Anaya,B-PER
14982,MBY006610,16412,Supreme,B-ORG
14983,MBY006610,16413,Court,I-ORG
14984,MBY006610,16437,Georgia,B-LOC
14985,MBY006610,16438,O'Keeffe,B-PER
14986,MBY006610,16627,F.,B-PER
14987,MBY006610,16628,Lee,I-PER
14988,MBY006610,16629,Bailey,I-PER
14989,MBY006610,16652,Supreme,B-ORG
14990,MBY006610,16653,Court,I-ORG
14991,MBY006610,16799,Supreme,B-ORG
14992,MBY006610,16800,Court,I-ORG
14993,MBY006610,17052,New,B-ORG
14994,MBY006610,17053,Mexico,I-ORG
14995,MBY006610,17054,Supreme,I-ORG
14996,MBY006610,17055,Court,I-ORG
14997,MBY006610,17238,Telles,B-PER
14998,MBY006610,17415,Isabelle,B-PER
14999,MBY006610,17660,New,B-ORG
15000,MBY006610,17661,Mexico,I-ORG
15001,MBY006610,17662,Supreme,I-ORG
15002,MBY006610,17663,Court,I-ORG
15003,MBY006610,17880,American,B-MISC
15004,MBY006610,18547,Helena,B-PER
15005,MBY006610,18554,John,B-PER
15006,MBY006610,18561,Gracie,B-PER
15007,MBY006610,18840,Alicia,I-PER
15008,MBY006610,18841,Serna,I-PER
15009,MBY006610,19067,Serna,I-PER
15010,MBY006610,19070,Alicia,I-PER
15011,MBY006610,19071,Serna,I-PER
